matchid,date,inning,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,career_strike_rate,form_runs_last_5,form_runs_last_10,form_sr_last_5,matches_vs_opponent,avg_runs_vs_opponent,is_first_innings,is_rookie,target_runs
598072,2013-05-24,2,ka pollard,mumbai indians,rajasthan royals,6,0,1,1,183.33333333333331,53,18.09433962264151,146.6360856269113,26.2,22.7,146.61538461538458,6,23.333333333333332,0,0,11
598073,2013-05-26,1,ka pollard,mumbai indians,chennai super kings,30,6,2,0,166.66666666666669,54,17.962962962962962,146.96969696969697,27.6,20.5,163.2820512820512,8,17.625,1,0,50
729279,2014-04-16,2,ka pollard,mumbai indians,kolkata knight riders,7,0,0,0,85.71428571428571,55,18.545454545454547,147.82608695652172,24.6,22.2,146.61538461538458,6,31.666666666666668,0,0,6
729287,2014-04-19,1,ka pollard,mumbai indians,royal challengers bangalore,7,0,0,1,42.857142857142854,56,18.321428571428573,147.20229555236727,22.6,20.9,139.14285714285708,8,9.75,1,0,3
729303,2014-04-25,1,ka pollard,mumbai indians,chennai super kings,11,1,0,1,109.09090909090908,57,18.05263157894737,146.16477272727272,18.8,20.2,125.71428571428567,9,21.0,1,0,12
729309,2014-04-27,1,ka pollard,mumbai indians,delhi capitals,30,2,2,0,110.00000000000001,58,17.948275862068964,145.5944055944056,16.4,21.3,117.53246753246749,7,28.857142857142858,1,0,33
729317,2014-04-30,2,ka pollard,mumbai indians,sunrisers hyderabad,47,3,6,1,161.70212765957444,59,18.203389830508474,144.16107382550337,20.8,24.2,102.86580086580084,7,20.142857142857142,0,0,76
733973,2014-05-03,2,ka pollard,mumbai indians,punjab kings,11,2,2,0,245.45454545454547,60,19.166666666666668,145.2020202020202,26.0,25.3,101.87289306438237,8,27.625,0,0,27
733983,2014-05-06,1,ka pollard,mumbai indians,royal challengers bangalore,30,6,0,1,136.66666666666666,61,19.295081967213115,146.57534246575344,30.2,26.4,133.82094501243432,9,16.88888888888889,1,0,41
734001,2014-05-12,2,ka pollard,mumbai indians,sunrisers hyderabad,6,0,0,0,83.33333333333334,62,19.64516129032258,146.21848739495798,37.8,28.3,152.58284977433908,8,28.75,0,0,5
734009,2014-05-14,1,ka pollard,mumbai indians,kolkata knight riders,11,0,0,0,90.9090909090909,63,19.41269841269841,145.7687723480334,36.4,26.4,147.43133462282395,7,32.285714285714285,1,0,10
734017,2014-05-19,1,ka pollard,mumbai indians,rajasthan royals,12,0,1,0,116.66666666666667,64,19.265625,145.05882352941177,31.8,26.3,143.61315280464208,7,12.571428571428571,1,0,14
734025,2014-05-21,2,ka pollard,mumbai indians,punjab kings,5,0,1,0,160.0,65,19.184615384615384,144.66357308584688,19.4,22.7,134.60606060606057,9,17.22222222222222,0,0,8
734031,2014-05-23,1,ka pollard,mumbai indians,delhi capitals,8,0,1,1,137.5,66,19.015151515151516,144.7520184544406,15.6,22.9,117.51515151515147,8,20.0,1,0,11
734041,2014-05-25,2,ka pollard,mumbai indians,rajasthan royals,3,0,1,1,233.33333333333334,67,18.895522388059703,144.68571428571428,9.6,23.7,117.68181818181816,8,19.0,0,0,7
734045,2014-05-28,1,ka pollard,mumbai indians,chennai super kings,8,1,1,1,175.0,68,18.720588235294116,144.9886104783599,10.0,23.2,147.68181818181813,10,16.2,1,0,14
829717,2015-04-12,2,ka pollard,mumbai indians,punjab kings,21,1,1,1,95.23809523809523,69,18.652173913043477,145.25959367945825,10.8,21.3,164.49999999999994,10,21.6,0,0,20
829721,2015-04-14,1,ka pollard,mumbai indians,rajasthan royals,34,7,5,1,205.88235294117646,70,18.67142857142857,144.10143329658214,12.0,15.7,160.2142857142857,9,20.0,1,0,70
829729,2015-04-17,1,ka pollard,mumbai indians,chennai super kings,28,3,4,1,192.85714285714286,71,19.3943661971831,146.33368756641872,24.4,20.0,169.39075630252097,11,21.09090909090909,1,0,54
829737,2015-04-19,1,ka pollard,mumbai indians,royal challengers bangalore,3,1,0,1,166.66666666666669,72,19.875,147.67801857585138,33.0,21.3,180.46218487394952,10,27.0,1,0,5
829747,2015-04-23,2,ka pollard,mumbai indians,delhi capitals,8,0,1,1,125.0,73,19.671232876712327,147.7366255144033,32.6,21.3,167.1288515406162,9,26.11111111111111,0,0,10
829751,2015-04-25,1,ka pollard,mumbai indians,sunrisers hyderabad,21,3,0,1,119.04761904761905,74,19.54054054054054,147.55102040816325,31.8,21.3,157.1288515406162,9,18.0,1,0,25
829769,2015-05-01,1,ka pollard,mumbai indians,rajasthan royals,13,2,1,1,169.23076923076923,75,19.613333333333333,146.95304695304696,32.8,22.4,161.89075630252097,10,25.1,1,0,22
829775,2015-05-03,1,ka pollard,mumbai indians,punjab kings,7,0,0,0,100.0,76,19.644736842105264,147.23865877712032,23.2,23.8,154.56043956043953,11,23.09090909090909,1,0,7
829783,2015-05-05,2,ka pollard,mumbai indians,delhi capitals,13,0,3,0,192.30769230769232,77,19.48051948051948,146.91478942213516,13.8,23.4,135.98901098901098,10,18.7,0,0,25
829789,2015-05-08,2,ka pollard,mumbai indians,chennai super kings,4,0,0,0,25.0,78,19.55128205128205,147.4854932301741,17.8,25.2,141.11721611721606,12,15.583333333333334,0,0,1
829795,2015-05-10,2,ka pollard,mumbai indians,royal challengers bangalore,24,6,2,1,204.16666666666666,79,19.31645569620253,147.01348747591524,16.0,23.9,121.11721611721607,11,24.636363636363637,0,0,49
829805,2015-05-14,1,ka pollard,mumbai indians,kolkata knight riders,34,1,1,0,91.17647058823529,80,19.6875,148.3050847457627,20.8,26.8,138.14102564102558,8,35.5,1,0,31
829817,2015-05-19,1,ka pollard,mumbai indians,chennai super kings,15,1,4,0,233.33333333333334,81,19.82716049382716,146.53284671532847,22.6,22.9,122.53016591251881,13,9.153846153846153,1,0,35
829823,2015-05-24,1,ka pollard,mumbai indians,chennai super kings,18,2,3,1,200.0,82,20.01219512195122,147.7047704770477,28.2,21.0,149.19683257918547,14,21.857142857142858,1,0,36
980901,2016-04-09,1,ka pollard,mumbai indians,rising pune supergiants,6,0,0,1,16.666666666666664,83,20.204819277108435,148.53852967227635,30.4,24.1,150.73529411764702,0,0.0,1,0,1
980909,2016-04-13,2,ka pollard,mumbai indians,kolkata knight riders,1,0,0,0,100.0,84,19.976190476190474,147.84140969162996,30.4,23.2,149.06862745098036,9,0.1111111111111111,0,0,1
980917,2016-04-16,1,ka pollard,mumbai indians,defunct_gujarat_lions,2,0,0,1,50.0,85,19.75294117647059,147.79929577464787,20.8,20.8,128.23529411764702,0,0.0,1,0,1
980927,2016-04-20,2,ka pollard,mumbai indians,royal challengers bangalore,19,4,3,0,205.26315789473685,86,19.53488372093023,147.6274165202109,14.8,18.7,119.99999999999996,12,0.08333333333333333,0,0,39
980933,2016-04-23,2,ka pollard,mumbai indians,delhi capitals,17,0,1,0,111.76470588235294,87,19.75862068965517,148.57389801210024,15.6,21.9,114.38596491228066,11,29.363636363636363,0,0,19
980941,2016-04-25,1,ka pollard,mumbai indians,punjab kings,9,0,0,1,111.11111111111111,88,19.75,148.04088586030664,12.2,21.3,96.73890608875124,12,17.166666666666668,1,0,10
980947,2016-04-28,2,ka pollard,mumbai indians,kolkata knight riders,15,2,4,0,260.0,89,19.640449438202246,147.759932375317,14.0,22.2,115.62779497764014,10,19.7,0,0,39
980973,2016-05-08,2,ka pollard,mumbai indians,sunrisers hyderabad,13,2,0,1,84.61538461538461,90,19.855555555555554,149.1652754590985,21.6,21.2,147.62779497764012,10,15.9,0,0,11
980981,2016-05-11,2,ka pollard,mumbai indians,royal challengers bangalore,17,3,2,0,205.88235294117646,91,19.75824175824176,148.47233691164328,23.6,19.2,154.55087190071706,13,20.153846153846153,0,0,35
980985,2016-05-13,1,ka pollard,mumbai indians,punjab kings,20,0,3,1,135.0,92,19.92391304347826,149.2671009771987,22.8,19.2,154.674710910005,13,27.53846153846154,1,0,27
980993,2016-05-15,1,ka pollard,mumbai indians,delhi capitals,6,0,0,1,50.0,93,20.0,149.03846153846155,24.4,18.3,159.32176973353438,12,18.666666666666668,1,0,3
981007,2016-05-21,1,ka pollard,mumbai indians,defunct_gujarat_lions,11,0,1,1,81.81818181818183,94,19.819148936170212,148.56459330143542,23.0,18.5,147.09954751131218,1,209.0,1,0,9
1082592,2017-04-06,1,ka pollard,mumbai indians,rising pune supergiants,16,2,1,1,143.75,95,19.705263157894738,147.98418972332016,17.0,19.3,111.46318387494853,1,10.0,1,0,23
1082597,2017-04-09,2,ka pollard,mumbai indians,kolkata knight riders,17,1,1,1,100.0,96,19.739583333333332,147.9313036690086,19.4,21.5,123.29010695187162,11,2.1818181818181817,0,0,17
1082600,2017-04-12,2,ka pollard,mumbai indians,sunrisers hyderabad,11,0,1,1,100.0,97,19.711340206185568,147.3035439137134,15.8,19.3,102.11363636363632,11,16.0,0,0,11
1082602,2017-04-14,2,ka pollard,mumbai indians,royal challengers bangalore,44,3,3,1,129.54545454545453,98,19.622448979591837,146.90603514132926,12.6,18.5,95.11363636363633,14,19.5,0,0,57
1082606,2017-04-16,2,ka pollard,mumbai indians,defunct_gujarat_lions,22,2,3,1,177.27272727272728,99,20.0,146.34146341463415,23.4,23.2,111.02272727272722,2,207.5,0,0,39
1082614,2017-04-22,1,ka pollard,mumbai indians,delhi capitals,28,4,0,1,92.85714285714286,100,20.19,146.83636363636364,29.4,23.2,130.11363636363632,13,3.769230769230769,1,0,26
1082618,2017-04-24,2,ka pollard,mumbai indians,rising pune supergiants,9,1,0,1,100.0,101,20.247524752475247,145.75908766928012,30.0,24.7,119.93506493506489,2,117.5,0,0,9
1082625,2017-04-29,2,ka pollard,mumbai indians,defunct_gujarat_lions,11,2,0,1,136.36363636363635,102,20.137254901960784,145.46742209631728,28.4,22.1,119.93506493506489,3,11.0,0,0,15
1082628,2017-05-01,2,ka pollard,mumbai indians,royal challengers bangalore,13,2,0,1,130.76923076923077,103,20.0873786407767,145.39704848910753,29.2,20.9,127.20779220779215,15,4.266666666666667,0,0,17
1082635,2017-05-06,1,ka pollard,mumbai indians,delhi capitals,33,3,4,0,166.66666666666669,104,20.057692307692307,145.26462395543177,21.2,22.3,127.45254745254742,14,30.857142857142858,1,0,55
1082638,2017-05-08,1,ka pollard,mumbai indians,sunrisers hyderabad,9,0,0,1,55.55555555555556,105,20.39047619047619,145.74540503744043,24.4,26.9,125.33133533133528,12,24.166666666666668,1,0,5
1082641,2017-05-11,2,ka pollard,mumbai indians,punjab kings,24,1,5,0,208.33333333333334,106,20.245283018867923,145.19621109607579,20.2,25.1,117.87101787101783,14,19.857142857142858,0,0,50
1082644,2017-05-13,1,ka pollard,mumbai indians,kolkata knight riders,11,0,1,1,118.18181818181819,107,20.523364485981308,146.20505992010652,28.4,28.4,139.53768453768447,12,22.833333333333332,1,0,13
1082647,2017-05-16,2,ka pollard,mumbai indians,rising pune supergiants,10,1,0,1,70.0,108,20.453703703703702,146.00132187706544,28.0,28.6,135.90132090132087,3,63.0,0,0,7
1082649,2017-05-19,2,ka pollard,mumbai indians,kolkata knight riders,6,1,0,0,133.33333333333331,109,20.3302752293578,145.50229809586344,26.0,23.6,123.74747474747471,13,3.076923076923077,0,0,8
1082650,2017-05-21,1,ka pollard,mumbai indians,rising pune supergiants,3,0,1,1,233.33333333333334,110,20.21818181818182,145.45454545454547,16.6,20.5,117.08080808080804,4,49.25,1,0,7
1136567,2018-04-12,1,ka pollard,mumbai indians,sunrisers hyderabad,22,3,2,1,127.27272727272727,111,20.0990990990991,145.6266318537859,17.0,18.6,152.6363636363636,13,3.6153846153846154,1,0,28
1136569,2018-04-14,1,ka pollard,mumbai indians,delhi capitals,1,0,0,1,0.0,112,20.169642857142858,145.36679536679537,12.6,20.5,136.42424242424238,15,20.4,1,0,0
1136574,2018-04-17,1,ka pollard,mumbai indians,royal challengers bangalore,7,0,0,1,71.42857142857143,113,19.991150442477878,145.2733118971061,10.0,19.0,112.78787878787875,16,18.125,1,0,5
1136581,2018-04-22,1,ka pollard,mumbai indians,rajasthan royals,19,1,1,0,100.0,114,19.859649122807017,144.94238156209985,9.6,17.8,113.07359307359302,11,39.72727272727273,1,0,19
1136583,2018-04-24,2,ka pollard,mumbai indians,sunrisers hyderabad,6,0,1,1,150.0,115,19.85217391304348,144.4022770398482,11.8,14.2,106.40692640692637,14,19.5,0,0,9
1136591,2018-05-01,2,ka pollard,mumbai indians,royal challengers bangalore,12,1,0,1,108.33333333333333,116,19.75862068965517,144.4234404536862,12.2,14.6,89.74025974025969,17,18.529411764705884,0,0,13
1136610,2018-05-16,1,ka pollard,mumbai indians,punjab kings,22,5,3,1,222.72727272727272,117,19.700854700854702,144.15259537210756,9.2,10.9,85.9523809523809,15,30.0,1,0,49
1136615,2018-05-20,2,ka pollard,mumbai indians,delhi capitals,7,0,0,1,100.0,118,19.949152542372882,145.21900061690314,19.0,14.5,130.49783549783544,16,20.1875,0,0,7
1175358,2019-03-24,2,ka pollard,mumbai indians,delhi capitals,13,2,1,1,161.53846153846155,119,19.840336134453782,145.02457002457004,19.4,14.5,136.21212121212116,17,17.470588235294116,0,0,21
1175362,2019-03-28,1,ka pollard,mumbai indians,royal challengers bangalore,4,0,0,0,100.0,120,19.85,145.15539305301647,19.8,15.8,148.51981351981345,18,17.666666666666668,1,0,4
1175364,2019-03-30,1,ka pollard,mumbai indians,punjab kings,9,0,0,1,77.77777777777779,121,19.71900826446281,145.04559270516717,18.8,15.5,138.51981351981345,16,28.375,1,0,7
1175370,2019-04-03,1,ka pollard,mumbai indians,chennai super kings,5,0,1,0,200.0,122,19.614754098360656,144.6795646916566,17.6,13.4,132.40870240870237,15,22.0,1,0,10
1178394,2019-04-06,1,ka pollard,mumbai indians,sunrisers hyderabad,23,1,4,0,178.26086956521738,123,19.536585365853657,144.84629294755877,9.8,14.4,127.8632478632478,15,23.466666666666665,1,0,41
1178399,2019-04-10,2,ka pollard,mumbai indians,punjab kings,30,3,10,1,276.6666666666667,124,19.70967741935484,145.30321046373365,16.6,18.0,143.5154217762913,17,20.941176470588236,0,0,83
1178402,2019-04-13,1,ka pollard,mumbai indians,rajasthan royals,12,0,0,1,50.0,125,20.216,147.6051401869159,29.0,24.4,166.54106280193233,12,34.416666666666664,1,0,6
1178411,2019-04-20,1,ka pollard,mumbai indians,rajasthan royals,7,0,1,1,142.85714285714286,126,20.103174603174605,146.92575406032483,29.4,24.1,156.54106280193233,13,21.46153846153846,1,0,10
1178419,2019-04-26,1,ka pollard,mumbai indians,chennai super kings,11,2,0,0,118.18181818181819,127,20.023622047244096,146.90930098209128,30.0,23.8,169.55693581780534,16,18.0625,1,0,13
1178422,2019-04-28,2,ka pollard,mumbai indians,kolkata knight riders,21,2,0,1,95.23809523809523,128,19.96875,146.72789896670494,30.6,20.2,153.19329945416897,14,26.071428571428573,0,0,20
1178426,2019-05-02,1,ka pollard,mumbai indians,sunrisers hyderabad,8,0,1,1,125.0,129,19.968992248062015,146.11457742484401,26.4,21.5,136.58874458874453,16,13.5625,1,0,10
1181768,2019-05-12,1,ka pollard,mumbai indians,chennai super kings,25,3,3,0,164.0,130,19.892307692307693,146.01919819311124,11.8,20.4,106.25541125541122,17,21.529411764705884,1,0,41
1216492,2020-09-19,1,ka pollard,mumbai indians,chennai super kings,14,1,1,1,128.57142857142858,131,20.053435114503817,146.2694877505568,18.8,24.1,129.05541125541123,18,22.555555555555557,1,0,18
1216508,2020-09-23,1,ka pollard,mumbai indians,kolkata knight riders,6,1,0,0,183.33333333333331,132,20.03787878787879,146.13259668508286,20.4,25.2,126.19826839826835,15,28.266666666666666,1,0,11
1216547,2020-09-28,2,ka pollard,mumbai indians,royal challengers bangalore,23,3,5,0,256.52173913043475,133,19.969924812030076,146.25550660792953,20.0,25.3,139.22857142857137,19,12.0,0,0,59
1216503,2020-10-01,1,ka pollard,mumbai indians,punjab kings,18,2,4,0,238.88888888888889,134,20.261194029850746,147.63458401305056,27.8,27.1,171.48530020703927,18,28.5,1,0,43
1216538,2020-10-04,1,ka pollard,mumbai indians,sunrisers hyderabad,12,0,3,0,208.33333333333334,135,20.42962962962963,148.5191168551427,34.4,23.1,194.26307798481704,17,26.823529411764707,1,0,25
1216529,2020-10-11,2,ka pollard,mumbai indians,delhi capitals,13,1,0,0,76.92307692307693,136,20.46323529411765,148.90315676832532,31.2,25.0,203.12974465148372,18,21.72222222222222,0,0,10
1216517,2020-10-18,1,ka pollard,mumbai indians,punjab kings,12,1,4,0,283.33333333333337,137,20.386861313868614,148.4059511158342,29.6,25.0,192.80007432181338,19,17.263157894736842,1,0,34
1216541,2020-10-25,1,ka pollard,mumbai indians,rajasthan royals,4,0,1,1,150.0,138,20.485507246376812,149.2608236536431,34.2,27.1,212.8000743218134,14,35.0,1,0,6
1216499,2020-10-28,2,ka pollard,mumbai indians,royal challengers bangalore,1,1,0,0,400.0,139,20.381294964028775,149.2623814541623,23.6,25.7,191.49572649572647,20,14.75,0,0,4
1216495,2020-11-03,1,ka pollard,mumbai indians,sunrisers hyderabad,25,2,4,1,164.0,140,20.264285714285716,149.39441811479725,15.8,25.1,223.71794871794867,18,28.72222222222222,1,0,41
1237177,2020-11-05,1,ka pollard,mumbai indians,delhi capitals,2,0,0,1,0.0,141,20.411347517730498,149.5841995841996,19.0,25.1,214.85128205128203,19,22.736842105263158,1,0,0
1237181,2020-11-10,2,ka pollard,mumbai indians,delhi capitals,4,2,0,1,225.0,142,20.267605633802816,149.4288681204569,17.0,23.3,199.46666666666664,20,16.4,0,0,9
1254058,2021-04-09,1,ka pollard,mumbai indians,royal challengers bangalore,8,1,0,1,87.5,143,20.18881118881119,149.58549222797927,12.0,23.1,187.79999999999995,21,16.047619047619047,1,0,7
1254062,2021-04-13,1,ka pollard,mumbai indians,kolkata knight riders,8,1,0,1,62.5,144,20.09722222222222,149.3292053663571,12.2,17.9,175.29999999999995,16,32.75,1,0,5
1254066,2021-04-17,1,ka pollard,mumbai indians,sunrisers hyderabad,21,1,3,0,166.66666666666669,145,19.99310344827586,148.97225077081194,12.4,14.1,107.79999999999995,19,12.263157894736842,1,0,35
1254070,2021-04-20,1,ka pollard,mumbai indians,delhi capitals,5,0,0,1,40.0,146,20.095890410958905,149.16115912557194,11.2,15.1,108.3333333333333,21,22.238095238095237,1,0,2
1254074,2021-04-23,1,ka pollard,mumbai indians,punjab kings,12,0,1,0,133.33333333333331,147,19.972789115646258,148.8843813387424,11.6,14.3,116.3333333333333,20,16.95,1,0,16
1254081,2021-04-29,2,ka pollard,mumbai indians,rajasthan royals,8,2,1,0,200.0,148,19.945945945945947,148.79032258064515,13.0,12.5,97.99999999999996,15,33.733333333333334,0,0,16
1254084,2021-05-01,2,ka pollard,mumbai indians,chennai super kings,32,6,8,0,268.75,149,19.91946308724832,148.99598393574297,14.8,13.5,120.49999999999996,19,16.36842105263158,0,0,86
1254104,2021-09-19,2,ka pollard,mumbai indians,chennai super kings,13,1,1,1,107.6923076923077,150,20.36,150.88932806324112,31.0,21.7,161.74999999999994,20,25.5,0,0,14
1254096,2021-09-23,1,ka pollard,mumbai indians,kolkata knight riders,13,2,1,1,161.53846153846155,151,20.31788079470199,150.61364752086402,26.8,19.0,149.95512820512815,17,30.823529411764707,1,0,21
1254108,2021-09-26,2,ka pollard,mumbai indians,royal challengers bangalore,10,0,0,1,70.0,152,20.32236842105263,150.6829268292683,30.6,21.1,174.26282051282047,22,11.545454545454545,0,0,7
1254099,2021-09-28,2,ka pollard,mumbai indians,punjab kings,6,1,1,0,233.33333333333334,153,20.235294117647058,150.29126213592232,28.8,20.9,161.5961538461538,21,25.285714285714285,0,0,14
1254112,2021-10-02,1,ka pollard,mumbai indians,delhi capitals,7,0,0,1,57.14285714285714,154,20.194805194805195,150.53242981606968,28.4,21.6,168.26282051282047,22,23.636363636363637,1,0,4
1254088,2021-10-08,1,ka pollard,mumbai indians,sunrisers hyderabad,11,1,0,1,109.09090909090908,155,20.09032258064516,150.21707670043415,12.0,21.5,125.94139194139188,20,17.15,1,0,12
1304048,2022-03-27,1,ka pollard,mumbai indians,delhi capitals,6,0,0,1,50.0,156,20.03846153846154,150.0,11.6,19.2,126.22111222111216,23,20.82608695652174,1,0,3
1304055,2022-04-02,2,ka pollard,mumbai indians,rajasthan royals,19,2,1,0,94.73684210526315,157,19.929936305732483,149.71291866028707,8.0,19.3,103.91341991341987,16,21.625,0,0,18
1304060,2022-04-06,1,ka pollard,mumbai indians,kolkata knight riders,4,0,2,0,400.0,158,19.917721518987342,149.2176386913229,10.2,19.5,108.8607883344725,18,18.27777777777778,1,0,16
1304064,2022-04-09,1,ka pollard,mumbai indians,royal challengers bangalore,1,0,0,1,0.0,159,19.89308176100629,149.6923805016564,10.6,19.5,142.19412166780583,23,11.73913043478261,1,0,0
1304069,2022-04-13,2,ka pollard,mumbai indians,punjab kings,11,1,0,1,90.9090909090909,160,19.76875,149.62157048249765,9.8,10.9,130.76555023923441,22,24.136363636363637,0,0,10
1304072,2022-04-16,2,ka pollard,mumbai indians,lucknow super giants,14,1,2,1,178.57142857142858,161,19.70807453416149,149.31764705882352,9.4,10.5,127.12918660287076,0,0.0,0,0,25
1304079,2022-04-21,1,ka pollard,mumbai indians,chennai super kings,9,1,1,1,155.55555555555557,162,19.74074074074074,149.50911640953717,13.8,10.9,152.84347231715645,21,1.1904761904761905,1,0,14
1304083,2022-04-24,2,ka pollard,mumbai indians,lucknow super giants,18,0,1,1,100.0,163,19.70552147239264,149.53445065176908,13.0,11.6,165.00721500721497,1,538.0,0,0,18
1304090,2022-04-30,2,ka pollard,mumbai indians,rajasthan royals,13,0,0,1,76.92307692307693,164,19.695121951219512,149.12280701754386,13.4,12.0,105.00721500721497,17,2.5294117647058822,0,0,10
1304097,2022-05-06,1,ka pollard,mumbai indians,gujarat titans,14,0,0,1,28.57142857142857,165,19.636363636363637,148.69206057824692,15.4,12.6,120.39183039183035,0,0.0,1,0,4
1304102,2022-05-09,2,ka pollard,mumbai indians,kolkata knight riders,16,0,1,1,93.75,166,19.542168674698797,147.9252165982672,14.2,11.8,107.92429792429789,19,0.21052631578947367,0,0,15
